,undlName,text
0,RIO.AX,media-rio tinto in talks with sfo over bribery probe deal - ft
16,WBC.AX,"australia stock exchange release from westpac banking wbc.ax: westpac to bring 1,000 jobs back to australia"
14,WBC.AX,"westpac - to bring 1,000 jobs back to australia"
13,WBC.AX,"westpac - bring back around 1,000 jobs to australia from overseas"
12,WBC.AX,westpac - decision follows surge in demand for customer assistance at start of covid-19 pandemic
11,WBC.AX,westpac -  decision follows a surge in demand for customer assistance at start of covid-19 pandemic
9,WBC.AX,"westpac- creation of 1,000 roles is expected to initially increase costs by around 45 mln per annum by end of full year 2021"
8,WBC.AX,"westpac -  plan to fill roles with new  existing employees, with jobs distributed across regional  metro areas"
10,WBC.AX,westpac - implementation of new roles will take about 12 months
2,WBC.AX,"westpac to move 1,000 overseas call center jobs to australia"
1,WBC.AX,"1-westpac to move 1,000 overseas call centre jobs to australia"
0,WBC.AX,"westpac to bring 1,000 jobs back to australia"
10,NAB.AX,"nab -  will no longer deal with unlicensed, fee-charging debt management providers"
2,QBE.AX,australia stock exchange release from qbe insur. qbe.ax: change in substantial 
2,NCM.AX,australia stock exchange release from newcrest mining ncm.ax: resignation and appointment of company secretary
12,AMP.AX,australia stock exchange release from amp amp.ax: amp defence of financial adviser class action
4,AMP.AX,amp  - will defend proceeding
5,AMP.AX,amp  - claim relates to changes made by ampfp to its buyer of last resort policy in 2019
6,AMP.AX,amp  -  claim relates to changes made by ampfp to its buyer of last resort policy in 2019
7,AMP.AX,amp - claim relates to changes made by ampfp to its buyer of last resort policy in 2019
8,AMP.AX,amp  -  proceeding is brought on behalf of certain financial advisers who are or have been authorised by ampfp
9,AMP.AX,amp - class action proceeding has been filed against amp financial planning pty limited ampfp in federal court in melbourne
10,AMP.AX,amp  - class action proceeding has been filed against amp financial planning pty limited ampfp in federal court in melbourne.
